"Time","Contracts","Funding Interval","Funding Rate"
"2019-12-13 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-13 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-13 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-12 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-12 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-12 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-11 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-11 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-11 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-10 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-10 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-10 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-09 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-09 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-09 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-08 16:00:00","ETHUSDT Perpetual","8h","0.0033%"
"2019-12-08 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-08 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-07 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-07 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-07 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-06 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-06 08:00:00","ETHUSDT Perpetual","8h","0.0080%"
"2019-12-06 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-05 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-05 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-05 00:00:00","ETHUSDT Perpetual","8h","0.0016%"
"2019-12-04 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-04 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-04 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-03 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-03 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-03 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-02 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-02 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-02 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-01 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-01 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-12-01 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-11-30 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-11-30 08:00:00","ETHUSDT Perpetual","8h","-0.0040%"
"2019-11-30 00:00:00","ETHUSDT Perpetual","8h","0.0001%"
"2019-11-29 16:00:00","ETHUSDT Perpetual","8h","-0.0082%"
"2019-11-29 08:00:00","ETHUSDT Perpetual","8h","-0.0206%"
"2019-11-29 00:00:00","ETHUSDT Perpetual","8h","-0.0228%"
"2019-11-28 16:00:00","ETHUSDT Perpetual","8h","-0.0107%"
"2019-11-28 08:00:00","ETHUSDT Perpetual","8h","0.0014%"
"2019-11-28 00:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-11-27 16:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2019-11-27 08:00:00","ETHUSDT Perpetual","8h","0.0100%"
